OBSID,Objname,RAdeg,DEdeg
936303147,J053532.37-053111.2,83.8849,-5.519791
936303153,J053440.25-055015.6,83.66771,-5.837677
936303173,J053346.47-055712.6,83.44366,-5.953508
936303176,J053428.01-055952.4,83.61671,-5.997906
936303179,J053401.08-060226.7,83.50454,-6.04075
936303185,J053428.29-061024.7,83.61788,-6.173544
936303201,J053418.00-053333.3,83.57503,-5.559268
936303206,J053345.25-053049.7,83.43858,-5.513822
936303214,J053414.16-053654.1,83.55901,-5.615052
936303219,J053337.25-052652.7,83.40521,-5.44799
936303220,J053403.00-053657.3,83.51252,-5.615918
936304012,J053510.33-054633.6,83.79307,-5.776001
936304017,J053529.73-054845.0,83.8739,-5.812507
936304024,J053543.21-053627.4,83.93008,-5.607632
936304025,J053527.50-053519.5,83.86462,-5.588762
936304027,J053702.38-053629.7,84.25993,-5.60825
936304030,J053541.96-052812.7,83.92486,-5.470212
936304033,J053554.32-052644.5,83.97637,-5.445701
936304034,J053529.83-053253.5,83.87431,-5.548196
936304043,J053637.20-052625.3,84.155,-5.440382
936304044,J053659.78-052340.8,84.24912,-5.394685
936304050,J053703.09-052414.0,84.26289,-5.403901
936304133,J053610.43-062001.5,84.04349,-6.333761
936304140,J053620.89-063110.0,84.08707,-6.519463
936304141,J053605.08-062932.2,84.02118,-6.492281
936304154,J053448.30-055159.4,83.70128,-5.866513
936304156,J053557.65-055718.4,83.99022,-5.955117
936304162,J053523.97-055942.0,83.84991,-5.995007
936304184,J053604.61-061127.1,84.01921,-6.190883
936304192,J053622.20-060228.0,84.09251,-6.041129
936304198,J053559.75-061606.6,83.99896,-6.268522
936305047,J053833.84-071702.9,84.641,-7.284145
936305063,J053700.10-063327.3,84.25045,-6.55759
936305066,J053641.36-063400.7,84.17237,-6.566875
936305072,J053604.97-064641.4,84.02074,-6.778181
936305073,J053625.43-064257.6,84.10596,-6.716023
936305141,J053805.48-065314.7,84.52287,-6.887421
936305147,J053742.78-064016.0,84.42828,-6.671115
936305148,J053751.37-063951.4,84.46405,-6.664298
936305149,J053827.67-065453.5,84.6153,-6.914878
936305183,J053754.51-065645.4,84.47713,-6.945971
936305240,J053557.45-064241.7,83.98938,-6.71161
936305242,J053557.67-063813.2,83.99033,-6.637023
936305248,J053440.89-063435.0,83.67038,-6.576397
936306081,J054335.21-061436.1,85.89673,-6.243363
936307029,J054358.00-074634.6,85.99168,-7.776302
936307115,J054406.77-070859.4,86.02823,-7.149836
936307144,J054125.35-080554.7,85.35564,-8.098535
936307200,J054048.05-080558.5,85.20021,-8.099603
936307222,J053959.26-073733.0,84.99693,-7.625846
936308019,J054040.05-063149.9,85.16689,-6.530535
936309122,J053948.00-050053.9,84.95,-5.014993
936311034,J053944.78-033920.1,84.93661,-3.655601
936311086,J053539.60-042512.9,83.91502,-4.420263
936313164,J054339.00-050402.8,85.91253,-5.067462
936314189,J052936.45-054155.5,82.40188,-5.69875
936315010,J053554.47-044804.9,83.97698,-4.801385
936315011,J053530.89-045517.9,83.87873,-4.92165
936315017,J053539.73-045141.7,83.91557,-4.861586
936315064,J053350.88-050334.1,83.46201,-5.059486
936315077,J053503.71-045053.0,83.76546,-4.84807
936315100,J053430.06-044950.6,83.62526,-4.830729
936315153,J053515.39-043326.2,83.81415,-4.557289
936315158,J053509.01-042751.0,83.78755,-4.464192
936315177,J053551.65-050809.0,83.96523,-5.135836
936315183,J053610.49-051944.9,84.04372,-5.329166
936315189,J053552.62-050505.6,83.96928,-5.084896
936315190,J053616.98-051142.7,84.07076,-5.195222
936315192,J053651.86-050835.8,84.2161,-5.143302
936315197,J053618.63-050507.9,84.07765,-5.085547
936315198,J053651.73-051329.9,84.21557,-5.224994
936315207,J053523.31-044325.8,83.84715,-4.72385
936315230,J053521.31-051212.6,83.83882,-5.203504
936316121,J053502.04-041200.9,83.75853,-4.200262
936612210,J222617.97+311356.3,336.574886,31.232319
937001014,J041506.50+272813.5,63.77712,27.47044
937001168,J041447.30+264626.4,63.69709,26.774
937001196,J041447.86+264811.0,63.69942,26.80306
937004045,J041301.55+293445.8,63.25648,29.57939
937004250,J041542.78+290959.8,63.92828,29.16662
937005126,J041413.58+281249.1,63.5566,28.21366
937005127,J041449.27+281230.4,63.70533,28.20846
937005128,J041414.59+282758.0,63.56081,28.46613
937005130,J041417.00+281057.7,63.57085,28.18271
937005134,J041327.22+281624.6,63.36343,28.27352
937005196,J041447.99+275234.2,63.69996,27.87617
937006020,J042026.06+280409.0,65.10861,28.06918
937006199,J042203.14+282539.1,65.51311,28.42753
937006221,J042155.63+275506.1,65.48181,27.91838
937006238,J041926.26+282614.2,64.85944,28.43729
937006249,J041935.45+282721.8,64.89773,28.45608
937007095,J042039.18+271731.7,65.16329,27.29216
937007104,J041941.26+274948.1,64.92195,27.83004
937008148,J041847.02+282007.4,64.69595,28.33541
937008152,J041539.16+281858.5,63.91318,28.31626
937008192,J041505.15+280846.0,63.77148,28.14613
937008194,J041628.10+280735.7,64.11711,28.12659
937011037,J041634.44+311241.9,64.14351,31.21165
937012162,J042049.81+300915.3,65.20757,30.15425
937102204,J060707.51-083541.5,91.7813,-8.594866
937103203,J060743.49-062014.5,91.93123,-6.337378
937104026,J061028.35-060902.4,92.61813,-6.150687
937104044,J061041.99-061042.2,92.67498,-6.178415
937108194,J061318.48-074850.9,93.32701,-7.814151
937109163,J061246.80-061120.8,93.19503,-6.189115
937115035,J061208.28-051712.4,93.0345,-5.286798
937116164,J060752.43-051603.7,91.96846,-5.2677
940003004,J004508.83+442456.1,11.286802,44.415595
940302036?,J214500.76+574357.8,326.25319,57.732728
940302054?,J214618.08+575835.5,326.57534,57.976549
940302062,J214502.18+580036.4,326.25912,58.010119
940305011,J215458.26+574140.3,328.74276,57.694528
940306063,J221433.32+585214.2,333.63884,58.870627
940313160,J220832.99+595342.9,332.13749,59.895273
940411232,J032117.01+303252.8,50.320877,30.548009
940412057,J032512.59+305922.0,51.302467,30.989446
941205153,J034608.36+232051.0,56.5348393,23.3475224
941205218,J034740.98+225547.8,56.9207811,22.9299689
941215105,J035202.22+243947.6,58.0092573,24.6632472
941506166,J063940.77+085853.1,99.9198994,8.9814331
941602053,J063118.81+045208.9,97.828414,4.8691542
941610045,J063046.85+052216.0,97.695248,5.3711385
941610212,J063140.00+050556.2,97.916699,5.0989633
941807040,J043431.28+172220.1,68.6303688,17.3722549
941807052,J043253.23+173533.6,68.2218165,17.5926794
941807115,J043524.50+175142.4,68.8520994,17.8618043
941808023,J043157.79+182137.9,67.9907985,18.360541
941808103,J043140.08+181356.6,67.9170287,18.2324007
941808121,J043215.83+180138.7,68.0659975,18.0274309
941808122,J043209.28+175722.6,68.0386827,17.9563042
941808147,J043226.27+182752.1,68.1094909,18.464486
941808197,J043003.99+181349.4,67.5166383,18.2304103
941814060,J042143.23+193413.3,65.4301477,19.5703639
941814071,J042204.96+193448.3,65.5206761,19.5801109
941815007,J042737.02+201814.6,66.9042572,20.3040776
942207036,J025859.73+564635.9,44.748913,56.776651
942211068?,J025134.45+603212.0,42.893577,60.536668
942501027,J054221.24-015910.6,85.5885,-1.986289
942501048,J054152.58-020351.5,85.46912,-2.064333
942501058,J054024.61-015230.9,85.10255,-1.875276
942501059,J054042.81-014717.1,85.17841,-1.788098
942501088,J054154.51-014313.9,85.47716,-1.720552
942501112,J054147.05-021637.9,85.44605,-2.277219
942501118,J054221.08-021519.0,85.58785,-2.255278
942501121,J054236.42-022039.8,85.65175,-2.344409
942501128,J054044.82-021150.1,85.18679,-2.197255
942501131,J054143.17-020354.3,85.42988,-2.065084
942501137,J054005.92-020327.1,85.0247,-2.057553
942501146,J054101.88-015857.6,85.25787,-1.98268
942501168,J054355.82-022458.7,85.98261,-2.416332
942501173,J054347.22-022721.6,85.94678,-2.456025
942501209,J054039.31-022646.1,85.1638,-2.446158
942501219,J053939.37-021704.5,84.91408,-2.284585
942501237,J054406.70-015115.5,86.02795,-1.854327
942502001,J053412.82-012037.8,83.55345,-1.34385
942502032,J053643.38-013658.9,84.18077,-1.616375
942502050,J053619.23-012358.7,84.08016,-1.399662
942502063,J053555.44-011331.9,83.981,-1.225533
942502070,J053539.16-011149.1,83.91319,-1.196975
942502073,J053530.15-011830.0,83.87566,-1.308341
942502076,J053539.14-014322.2,83.91312,-1.72286
942502088,J053520.93-013202.2,83.83724,-1.533945
942502094,J053540.09-014201.5,83.91707,-1.70042
942502139,J054032.39-014237.9,85.13496,-1.710544
942502153,J053814.11-021559.7,84.55882,-2.2666
942502162,J053901.37-021827.4,84.75572,-2.307627
942502168,J053829.16-021615.7,84.62151,-2.271044
942502183,J053759.86-015012.7,84.49943,-1.836888
942502187,J053756.30-014255.5,84.4846,-1.715421
942502204,J053904.05-015457.8,84.76691,-1.916069
942502214,J053940.26-015523.6,84.91776,-1.923234
942502222,J053935.47-015903.3,84.89783,-1.984274
942502240,J053913.01-012721.2,84.80421,-1.455906
942502249,J053805.81-013356.0,84.52423,-1.565573
942503014,J053945.64-003557.2,84.94019,-0.5992359
942503028,J053821.44-003344.7,84.58934,-0.5624227
942503069,J053706.24+000855.1,84.27603,0.1486442
942503072,J053755.02+001227.9,84.47928,0.2077627
942503076,J053713.06-001152.7,84.30443,-0.1979982
942503078,J053759.81-000620.4,84.49922,-0.1056871
942503168,J053837.72+000139.1,84.65717,0.0275388
942503172,J053929.27+000339.0,84.87199,0.0608447
942503227,J053702.15-002835.5,84.25896,-0.4765293
942503235,J053720.55-003255.5,84.33566,-0.5487581
942504038,J054118.52+002725.5,85.32718,0.4570998
942504204,J054349.74+003535.6,85.95729,0.5932467
942505005,J054034.17-012153.9,85.1424,-1.364981
942505012,J054040.30-011833.1,85.16794,-1.309214
942505023,J054102.47-011738.0,85.26031,-1.293891
942505064,J054228.53-004205.7,85.61888,-0.7016014
942505152,J053743.56-004556.2,84.43152,-0.7656361
942505237,J053951.20-004354.9,84.96334,-0.7319232
942508046,J054618.89-000538.1,86.57873,-0.0939352
942508195,J054512.30-011336.8,86.30126,-1.2269
942509001,J054645.81+001702.4,86.69091,0.2840185
942509015,J054612.67+001113.0,86.5528,0.1869533
942509017,J054609.25+001332.8,86.53857,0.2257828
942509126,J054644.09+001803.0,86.68372,0.3008582
942509198,J054735.76+003839.8,86.89901,0.6444076
942509233,J054650.22+000439.6,86.70927,0.0776819
942510030,J053520.27-005014.4,83.83446,-0.8373576
942510033,J053558.01-005419.5,83.99174,-0.9054322
942510066,J053630.68-001843.9,84.12784,-0.3122138
942510080,J053530.84-001052.9,83.87852,-0.1813667
942510107,J053508.69-004343.9,83.78624,-0.7288767
942510111,J053658.80-004248.7,84.24502,-0.7135428
942510112,J053520.17-004213.7,83.83405,-0.703831
942510121,J053427.63-004405.3,83.61514,-0.7348294
942510142,J053408.22-003129.8,83.53428,-0.5249539
942510161,J053546.00-005752.2,83.94167,-0.96451
942510179,J053318.67-003614.1,83.32782,-0.6039265
942510180,J053619.79-003044.3,84.08248,-0.5123312
942510203,J053343.26-010834.7,83.43026,-1.142983
942510235,J053708.81-003554.5,84.28674,-0.5984948
942510240,J053545.03-003739.5,83.93766,-0.6276411
942511020,J054027.22+015906.6,85.11343,1.985184
942512153,J054902.36+010731.0,87.25986,1.125305
942512164,J054809.19+011227.3,87.03831,1.2076
942513242,J054801.06+003430.0,87.00445,0.5750248
942513244,J054850.11+004118.5,87.20881,0.6884943
942514013,J053408.43+010509.0,83.53516,1.085855
942514046,J053405.73+000905.4,83.5239,0.1515277
942514169,J053610.32+002956.4,84.04302,0.4990032
942515148,J054253.72+005457.9,85.72385,0.9160878
942515234,J054032.84+005144.5,85.13684,0.8623672
942516051,J053742.74+014054.1,84.42811,1.681714
942612210,J222617.97+311356.3,336.574886,31.232319
942912210,J222617.97+311356.3,336.574886,31.232319
943501018,J055742.67+271929.2,89.4278247,27.3247786
944403203,J060743.49-062014.5,91.93123,-6.337378
944404026,J061028.35-060902.4,92.61813,-6.150687
944404044,J061041.99-061042.2,92.67498,-6.178415
944408194,J061318.48-074850.9,93.32701,-7.814151
944409163,J061246.80-061120.8,93.19503,-6.189115
944415035,J061208.28-051712.4,93.0345,-5.286798
944416164,J060752.43-051603.7,91.96846,-5.2677
944612164,J034919.55+384438.5,57.33147,38.74405
944801250,J053041.36+103032.4,82.67237,10.50902
944804096,J053013.12+120845.5,82.5546887,12.1459977
944804098,J052918.99+120929.3,82.32915,12.15816
944804112,J053002.04+121335.8,82.50852,12.22663
944804125,J052959.25+121946.9,82.49689,12.32972
944805148,J052922.13+115049.7,82.34222,11.84714
944805150,J052918.57+115338.8,82.32738,11.89412
944806217,J053600.92+113340.9,84.00385,11.56138
944808026,J053236.39+122619.4,83.15164,12.43874
944808033,J053206.50+122404.3,83.0271,12.40122
944808034,J053143.40+123021.9,82.93084,12.50611
944808227,J053101.16+120548.6,82.75485,12.09685
944808228,J053128.04+120910.1,82.86685,12.15282
944808247,J053147.80+121808.2,82.94918,12.30228
944809005,J053218.10+124356.2,83.07543,12.73228
944904030,J065802.65-075643.5,104.51105,-7.945443
944910171,J065118.05-092151.9,102.82521,-9.3644365
945601014,J041506.50+272813.5,63.77712,27.47044
945601168,J041447.30+264626.4,63.69709,26.774
945601196,J041447.86+264811.0,63.69942,26.80306
945604045,J041301.55+293445.8,63.25648,29.57939
945604250,J041542.78+290959.8,63.92828,29.16662
945605126,J041413.58+281249.1,63.5566,28.21366
945605127,J041449.27+281230.4,63.70533,28.20846
945605130,J041417.00+281057.7,63.57085,28.18271
945605134,J041327.22+281624.6,63.36343,28.27352
945605196,J041447.99+275234.2,63.69996,27.87617
945606020,J042026.06+280409.0,65.10861,28.06918
945606199,J042203.14+282539.1,65.51311,28.42753
945606221,J042155.63+275506.1,65.48181,27.91838
945606238,J041926.26+282614.2,64.85944,28.43729
945606249,J041935.45+282721.8,64.89773,28.45608
945607104,J041941.26+274948.1,64.92195,27.83004
945608135,J041738.94+283300.5,64.41228,28.55016
945608148,J041847.02+282007.4,64.69595,28.33541
945608152,J041539.16+281858.5,63.91318,28.31626
945608192,J041505.15+280846.0,63.77148,28.14613
945608194,J041628.10+280735.7,64.11711,28.12659
945611037,J041634.44+311241.9,64.14351,31.21165
945612162,J042049.81+300915.3,65.20757,30.15425
945911049,J022550.74+613245.6,36.46142,61.546003
945912196,J023213.12+605747.2,38.054692,60.963113
946009089,J035956.96+362802.2,59.98735,36.46729
946011188,J035632.40+365930.4,59.135,36.99178
946011237?,J035727.75+364358.7,59.36565,36.73298
946012133,J040004.45+364930.2,60.01857,36.82508
946012161,J040330.12+361043.1,60.87553,36.17866
946013155,J040311.59+355802.2,60.79831,35.9673
946015135,J035753.74+361726.1,59.47392,36.2906
946506004?,J035727.75+364358.6,59.365653,36.732971
946506108,J040014.37+364041.7,60.059902,36.678262
946507098,J035753.73+361726.1,59.473904,36.290589
946515187,J034919.55+384438.5,57.331474,38.744052
951907040,J043431.28+172220.1,68.6303688,17.3722549
951907052,J043253.23+173533.6,68.2218165,17.5926794
951907115,J043524.50+175142.4,68.8520994,17.8618043
951908103,J043140.08+181356.6,67.9170287,18.2324007
951908121,J043215.83+180138.7,68.0659975,18.0274309
951908122,J043209.28+175722.6,68.0386827,17.9563042
951908147,J043226.27+182752.1,68.1094909,18.464486
951908197,J043003.99+181349.4,67.5166383,18.2304103
951914060,J042143.23+193413.3,65.4301477,19.5703639
951914071,J042204.96+193448.3,65.5206761,19.5801109
952202020,J100515.89+434623.3,151.316233,43.773155
953007012,J043249.11+225302.8,68.20465,22.88412
953009145,J042936.06+243555.5,67.40027,24.59877
953011056,J042704.69+260616.0,66.76955,26.10446
953011061,J042653.54+260653.9,66.72309,26.11498
953012197,J043044.23+260124.7,67.68433,26.02354
953012235,J042929.70+261652.7,67.37379,26.28133
953013051,J043306.63+240955.0,68.27763,24.16529
953013076,J043231.76+242003.0,68.13235,24.33418
953013091,J043218.88+242226.7,68.07868,24.37409
953013203,J043150.57+242417.7,67.96072,24.40494
953013220,J043215.41+242859.5,68.06424,24.48322
953115022,J063340.47+444139.5,98.418633,44.694307
953507068,J043737.31+610904.2,69.40546,61.15117
955604026,J061028.35-060902.4,92.61813,-6.150687
955609163,J061246.80-061120.8,93.19503,-6.189115
955615035,J061208.28-051712.4,93.0345,-5.286798
955616164,J060752.43-051603.7,91.96846,-5.2677
956103002,J063938.08-044645.0,99.908677,-4.7791732
956403056,J033842.61+323559.4,54.67757,32.59986
956403113,J033749.92+324144.5,54.45804,32.69572
956404007,J034332.06+320617.3,55.88361,32.10482
956404115,J034444.71+320402.5,56.18632,32.06737
956405224,J034102.37+311657.2,55.2599,31.28257
956406049,J035333.01+320214.3,58.38757,32.03731
956406141,J035402.22+315440.7,58.50929,31.91132
956408030,J034710.95+320355.5,56.79563,32.06542
956409079,J034615.51+334605.7,56.56464,33.76825
956410225,J033401.66+311439.7,53.50695,31.24437
956603057,J043815.61+230227.5,69.56506,23.04099
956610008,J043456.93+225835.7,68.73721,22.97659
956610022,J043520.90+225424.2,68.8371,22.90673
956610082,J043547.33+225021.6,68.94722,22.83934
956610100,J043432.30+225021.6,68.63461,22.83934
956616020,J043527.37+241458.9,68.86407,24.2497
956616135,J044104.71+245106.0,70.26966,24.85168
957001014,J041506.50+272813.5,63.77712,27.47044
957001168,J041447.30+264626.4,63.69709,26.774
957001196,J041447.86+264811.0,63.69942,26.80306
957004250,J041542.78+290959.8,63.92828,29.16662
957005126,J041413.58+281249.1,63.5566,28.21366
957005127,J041449.27+281230.4,63.70533,28.20846
957005130,J041417.00+281057.7,63.57085,28.18271
957005134,J041327.22+281624.6,63.36343,28.27352
957005196,J041447.99+275234.2,63.69996,27.87617
957006020,J042026.06+280409.0,65.10861,28.06918
957006199,J042203.14+282539.1,65.51311,28.42753
957006221,J042155.63+275506.1,65.48181,27.91838
957006238,J041926.26+282614.2,64.85944,28.43729
957006249,J041935.45+282721.8,64.89773,28.45608
957007104,J041941.26+274948.1,64.92195,27.83004
957008148,J041847.02+282007.4,64.69595,28.33541
957008192,J041505.15+280846.0,63.77148,28.14613
957008194,J041628.10+280735.7,64.11711,28.12659
957011037,J041634.44+311241.9,64.14351,31.21165
957012162,J042049.81+300915.3,65.20757,30.15425
957104026,J061028.35-060902.4,92.61813,-6.150687
957104044,J061041.99-061042.2,92.67498,-6.178415
957108194,J061318.48-074850.9,93.32701,-7.814151
957109163,J061246.80-061120.8,93.19503,-6.189115
957115035,J061208.28-051712.4,93.0345,-5.286798
957116164,J060752.43-051603.7,91.96846,-5.2677
957405171,J031820.69+300248.1,49.58622,30.0467
957406078,J033128.86+303053.1,52.87029,30.51477
957406082,J033035.92+303024.1,52.64968,30.5067
957408086,J032852.18+304505.5,52.21743,30.75155
957408147,J032741.48+302016.6,51.92284,30.33797
957409011,J032743.40+311720.3,51.93086,31.28898
957409137,J032846.19+311638.5,52.19246,31.27738
957409140,J032916.67+311618.1,52.31948,31.27171
957409143,J032926.82+312647.4,52.36176,31.44651
957409145,J032918.72+312325.4,52.32803,31.39039
957409237,J033025.97+310217.7,52.60823,31.03826
957413168,J033016.15+314759.4,52.5673,31.79986
958101065,J043556.83+235205.0,68.98682,23.86807
958101066,J043540.94+241108.8,68.92062,24.1858
958102037,J043150.57+242417.7,67.96072,24.40494
958102053,J043029.59+242644.9,67.62332,24.44581
958102237,J043306.63+240955.0,68.27763,24.16529
958102247,J043334.56+242105.8,68.39401,24.35163
